standard_text,dialect_text,dialect
"রজনীগন্ধা, গোলাপ, গাঁদা-সহ নানা রকম ফুল আছে দোকানে ","রজনীগন্ধা, গোলাপ, গাঁদা-সহ নানা রহম ফুল আসে দোহানে ",Mymensingh
 বড়ো বোনের জন্য কিছু পেয়ারা কিনল, বড় বইনের লাইজ্ঞা কিসু পেয়ারা কিনল,Mymensingh
 বড়ো বোন কিছু পেয়ারা কিনল, বড় বইন কিসু পেয়ারা কিনল,Mymensingh
তো আমি কী করব?,তো আমি কিতা করবাম?,Mymensingh
সমান দুটো টুকরো হয়ে গেছে,সমান দুইটা টুকরা হয়া গেসে,Mymensingh
দু-টুকরো হলো কী করে?,দুই টুকরা হইলো কী কইরা?,Mymensingh
এটা আমাদের বাড়ি,এইডা আমরার বাড়ি,Mymensingh
এই বাড়িটা আমাদের,এই বাড়িটা আমরার,Mymensingh
প্রথমে বালিশের তলাটা হাতড়ালেন,প্রথমে বালিশের তলাডা হাতড়াইসেন,Mymensingh
এত সুন্দর লাগে তার,এত সুন্দর লাগে হের,Mymensingh
শুধু তাকিয়ে থাকতে ইচ্ছে করে,খালি তাকায়া থাকতে ইচ্ছা করে,Mymensingh
তাদের বাগান অন্যদের বাগানের মতো নয়,হেরার বাগান অন্যরার বাগানের মত না,Mymensingh
বিশাল বড়ো বড়ো গাছ,বিশাল বড় বড় গাছ,Mymensingh
পুতুলের এই জন্যেই খুব মন খারাপ,পুতুলের এই লাইজ্ঞাই মেলা মন খারাপ,Mymensingh
গাছগুলোর দিকে তাকালেই তার কান্না পেয়ে যায়,গাছগুলার দিকে তাকাইলেই হের কান্দন পায়া যায়,Mymensingh
ছোটোরা অনেক কাজ করে যেগুলো বড়োরা পছন্দ করে না,ছোটোরা মেলা কাম কইরা যেগুলা বড়রা পসন্দ করে না,Mymensingh
তাছাড়া আরেকটা কারণও আছে,তাছাড়া আরেকটা কারণও আসে,Mymensingh
ঘরে আলো-হাওয়া তেমন ঢুকতে পারে না,ঘরে আলো-হাওয়া তেমন ঢুকতে পারে না,Mymensingh
আমাদের চলতেই পারে না,আমারার চলতেই পারে না,Mymensingh
হাতে তালি দিয়ে দিয়ে কি পড়া যায়?,হাতে তালি দিয়া দিয়া কি পড়ন যায়?,Mymensingh
কোথাও যাওয়ার রাস্তা,কোথাও যাওনের রাস্তা,Mymensingh
এখানে নাকি একটা শিশুপার্ক হবে,এইহানে নাকি একটা শিশুপার্ক হইব,Mymensingh
তোমাদের কথা শুনে হাসছি,তোমাদের কথা হুইন্না হাসছি,Mymensingh
মিথ্যা কথা বোলো না,মিথ্যা কথা কইয়ো না,Mymensingh
যে অত্যাচার করে,যে অত্যাচার করে,Mymensingh
মেঠো পথের দুপাশে সবুজ ধানখেত,মেঠো পথের দুইপাশে সবুজ ধানখেত,Mymensingh
হঠাৎ সামনের মেয়েটি থমকে দাঁড়াল,হঠাৎ সামনের মাইয়াডা থমকায়া দাঁড়াইল,Mymensingh
ধানখেত পার হতেই একটা বড়ো পুকুর,ধানখেত পার হইতেই একটা বড় পুকুর,Mymensingh
চোখের আড়াল হয়ে গেছে,চোখের আড়াল হয়া গেসে,Mymensingh
সে আমার চোখের আড়াল হয়ে গেছে ,হেয় আমার চোখের আড়াল হয়া গেসে ,Mymensingh
সেখানকার পানি টলটলে,ওইহানকার পানি টলটলে,Mymensingh
