standard_text,dialect_text,dialect
সব কাজ তো এলোমেলো হচ্ছে না,বেয়াগ হামতো এলোমেলো তো নো,Chittagong
আমি খাইয়ে দিলে রাজীব সময়মতো খায়,আই রাজিবরে হাইতে দিলে রাজিব সময় মতন হায়,Chittagong
মার কথা শুনে বাবা হাসলেন,মার হতা ফুনিয়েরে বাবা আসের,Chittagong
"আরেকটু বড়ো হলে কী করবে, সেটাই দেখার বিষয়",আরেক্কেনা ডর অই গেইলে কেন গরিবা ইন দেহার বিষয়,Chittagong
আরেকটু বড়ো হলে কী করবে ?,আরেক্কেনা ডর অই গেইলে কেন গরিবা ,Chittagong
"তখন সময়মতো পড়বে, ঘুমাবে, আর খেলবে",তহনো সময় মতন হানা হাইবো ঘুম জাইনো আর খেলিবো,Chittagong
দাদির কাছে একটা পুরাতন সিন্দুক আছে,দাদির হাসত এক্কান ফুরান সিন্দুক আসে,Chittagong
সেই সিন্দুক সবসময়ে তালা দিয়ে আটকানো থাকে,সিন্দুক ইবা সবসমত তালা দোন তাহে,Chittagong
বহুদিন ধরে ওটা খোলা হয় না,বহুু দিন দরিয়েরে ইন নো খুলে,Chittagong
এই সিন্দুকের ভেতরে কী আছে?,এই সিন্দুক ইবার ভিতরত কি আসেদে?,Chittagong
দাদি অবাক চোখে আমার দিকে তাকালেন,দাদিি অভাক অইয়েরে আর মিক্কে সাই তাইক্কে,Chittagong
চাবি দিয়ে তালা খোলার পর সব দেখতে পাবে,তালা দি খুলিবার ফরত সাইত্তারিবা,Chittagong
"আমার, আর তোমার মার অনেক গয়না আছে",আর মা আর তোওয়ার মার বহুত গয়না আসে দে,Chittagong
বাজার থেকে চাবি বানানোর লোক আনালেন,বাজারেত্তুন চাবি বানাইবার লোক আইন্নে,Chittagong
তিশার জন্য সিন্দুক খোলা হলো,তিশার লাও সিন্দুক খুইল্লি,Chittagong
পলাশের নানা ও নানি একইদিনে মারা যান,পলাশর নানা নানি একই দিনত ইন্তেকাল গইজ্জে,Chittagong
নানার কঠিন অসুখ হয়েছিল,নানা বহুত অসুস্থ অইল,Chittagong
অসুখে তিনি কয়েক বছর ভুগেছিলেন,হয়েক বছর অসুখত ভুইগগি,Chittagong
তাঁকে হাসপাতালে নেওয়া হয়েছিল,তারে হাসফাতালত লইল,Chittagong
কিন্তু বাঁচানো যায়নি,কিন্তু বাসানত নো যায়,Chittagong
বেশ কয়েকদিন পলাশের মন খুব খারাপ ছিল, বেশ হয়েকদিন পলাশর মন্নান হারাফ,Chittagong
বেশ কয়েকদিন আমার মন খুব খারাপ ছিল,বেশ হয়েকদিন আর মন্নান হারাফ,Chittagong
তাই তখন সে কারও সাথে কথা বলত না,এতাল্লাই হনিক্কার ফোয়ারিত হতা নো হয়,Chittagong
মানুষের বার্ধক্য আর মৃত্যুকে ঠেকানো যায় না,মাইষের বার্ধক্য আর মৃত্যুরে ঠেকানো নো যায়,Chittagong
তবু প্রতিটি মৃত্যু মানুষকে কষ্ট দেয়,ইয়ার ফোরও রতিকান ইন্তেকাল মাইশেরে হস্ট দে,Chittagong
শেষ বলে ছয় মেরে বাংলাদেশ জিতে গেল,শেষ বলত ছক্কা মারিয়েরে বাংলাদেশ জিতি গেইল,Chittagong
আহ্! কী চমৎকার খেলাই না দেখলাম,আহা! কি সুন্দর খেলাই দেহিলাম,Chittagong
"ছোটো বোন চিৎকার দিয়ে উঠল, দারুণ",ছোোড ভোইন চিৎকার দিয়েরে উডি গিয়ে,Chittagong
"বাহ্, এমন খেলা বহুদিন দেখিনি",বাহ এইল্লে হেলা বহু দিন নো দেহি,Chittagong
"আহা! যারা হেরে গেল, ওদের মনে অনেক কষ্ট",আহা যারা আরি গিয়ি ইতারার মনত হস্ট,Chittagong
