standard_text,dialect_text,dialect
সবকিছুতেই তার এলোমেলো আচরণ,বেগগিনেই হিগার এলোমেলো আচরণ,Noakhali
বাবা একদিন কথায় কথায় মাকে বললেন,আব্বা একদিন কতায় কতায় মারে কইলেন,Noakhali
ছেলেটার সব কাজ এমন এলোমেলো হচ্ছে কেন?,হোলাগার বেক কাম এরুম এলোমেলো  অইতেছে কিল্লেই?,Noakhali
মেয়েটার সব কাজ এমন এলোমেলো হচ্ছে কেন?,মাইয়াগার বেক কাম এরুম এলোমেলো  অইতেছে কিল্লেই?,Noakhali
সব কাজ তো এলোমেলো হচ্ছে না,বেক কাম তো এলোমেলো  অইতেছে না,Noakhali
আমি খাইয়ে দিলে রাজীব সময়মতো খায়,আই খাওয়াই দিলে রাজীব সময়মতন খায়,Noakhali
মার কথা শুনে বাবা হাসলেন,মার কতা হুনি আব্বা হাইসলেন,Noakhali
"আরেকটু বড়ো হলে কী করবে, সেটাই দেখার বিষয়","আরেককানা বড্ডা অইলে কী কইরবা, হেডাই দেনের বিষয়",Noakhali
আরেকটু বড়ো হলে কী করবে ?,আরেককানা বড্ডা অইলে কী কইরবা ?,Noakhali
"তখন সময়মতো পড়বে, ঘুমাবে, আর খেলবে","হেক্তে সময়মতো হইড়বো, ঘুমাইবো, আর খেইলবো",Noakhali
দাদির কাছে একটা পুরাতন সিন্দুক আছে,বুইজার কাছে ওকগা হুরাতন সিন্দুক আছে,Noakhali
সেই সিন্দুক সবসময়ে তালা দিয়ে আটকানো থাকে,হেই সিন্দুক বেকসময়ে তালা দি আটকানো থায়,Noakhali
বহুদিন ধরে ওটা খোলা হয় না,বহুদিন ধরি হিয়ান খোলা অয় না,Noakhali
এই সিন্দুকের ভেতরে কী আছে?,হেই সিন্দুকের ভিতরে কী আছে?,Noakhali
দাদি অবাক চোখে আমার দিকে তাকালেন,বুইজা অবাক চোখে আর দিকে রেইনলেন,Noakhali
চাবি দিয়ে তালা খোলার পর সব দেখতে পাবে,চাবি দি তালা খোলোনের হর বেগগিন দেইখতে হাইরবা,Noakhali
"আমার, আর তোমার মার অনেক গয়না আছে","আর, আর তোয়ার মার অনেক গয়না আছে",Noakhali
বাজার থেকে চাবি বানানোর লোক আনালেন,বাজার তুন চাবি বানাইন্না লোক আনাইলেন,Noakhali
তিশার জন্য সিন্দুক খোলা হলো,তিশার লাই সিন্দুক খোলা অইলো,Noakhali
পলাশের নানা ও নানি একইদিনে মারা যান,হলাশের নানা ও নানি একইদিনে মারা যান,Noakhali
নানার কঠিন অসুখ হয়েছিল,নানার কঠিন অসুখ অইছিলো,Noakhali
অসুখে তিনি কয়েক বছর ভুগেছিলেন,অসুখে হেতনে কয়েক বছর ভুইগছিলেন,Noakhali
তাঁকে হাসপাতালে নেওয়া হয়েছিল,হেতনরে হাসপাতালে নেয়া অইছিলো,Noakhali
কিন্তু বাঁচানো যায়নি,কিন্তু বাঁচানো যায়নো,Noakhali
বেশ কয়েকদিন পলাশের মন খুব খারাপ ছিল,মেলাদিন হলাশের মন খুব খারাপ আছিলো,Noakhali
বেশ কয়েকদিন আমার মন খুব খারাপ ছিল,মেলাদিন আর মন খুব খারাপ আছিলো,Noakhali
তাই তখন সে কারও সাথে কথা বলত না,হেডার লাই তন হেতে কারও লগে কতা কইতো না,Noakhali
মানুষের বার্ধক্য আর মৃত্যুকে ঠেকানো যায় না,মাইনষের বার্ধক্য আর মৃত্যুরে ঠেয়ান যায় না,Noakhali
তবু প্রতিটি মৃত্যু মানুষকে কষ্ট দেয়,তার হরেও হইত্তেকটা মৃত্যু মানুষরে কষ্ট দেয়,Noakhali
