standard_text,dialect_text,dialect
প্রায় দেড় মাস হয়ে গেলেও শিশুটির কোনো অভিভাবকের সন্ধান পাওয়া যায়নি,পেরায় দ্যাড় মাস হইয়া গেলেও গেদুডার কোনো অভিভাবক এর খোঁজ পাওয়া যায় নাই,Barishal
হাসপাতালে কাঁদছে আহত শিশুটি,হাসপাতালে কানছে আহত গেদুডা,Barishal
বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার প্রয়োজন আছে?,বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার দরকার আছে?,Barishal
বৃষ্টি হলেও কি গাছে পানি দিতে হবে?,বইশ্যাহইলেও কি গাছে পানি দেতে হইবে?,Barishal
অতিরিক্ত পানি পেয়ে গাছগুলো মরে যাবে না তো?,বেমালা পানি পাইয়া গাছগুলা মইরা যাইবে না তো?,Barishal
"যেদিন বৃষ্টি হয়েছে, সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই","যেদিন বইশ্যা হইছে, হেইদিন বারান্দার গাছে পানি দেওয়ার দরকার নাই",Barishal
শশা এক প্রকারের ফল,হোয়া এক রহমের ফল,Barishal
গরমের সময় শশা বেশি পাওয়া যায়,গরমের সময়ে হোয়া বেমালা পাওয়া যায়,Barishal
"টমেটোর বাজারে যে আগুন, সাধারণ মানুষের কাছে তা এখন আর নতুন কোনো খবর নয়","টমাটুর বাজারে যেই আগুন, সাধারণ মানের ধারে হেইয়া এহন আর নতুন কোনো খবর না",Barishal
এই বাজারেই টমেটো বিক্রি করে কোটিপতি হয়ে গেলেন এক কৃষক,এই বাজারেই টমাটু বেইচ্চা কোটিপতি হইয়া গ্যাছে এউক্কা চাসা,Barishal
সরিষার তেল দিয়ে মাছ ভাজা খাবো,কউররার ত্যাল দিয়া মাছ ভাইজ্জা খামু,Barishal
"সরিষার তেল রান্নার জন্যে, এবং গায়ে মালিশ করার কাজে ব্যবহার হয়",কউররার ত্যাল রান্দার লইজ্ঞা আর শরীলে মালিশ করার লইজ্ঞা দরকার হয়,Barishal
সরিষার তেল অকালে চুল সাদা হওয়া রোধ করে ও চুল পড়া কমায়,কউররার ত্যাল অকালে চুল পাহা থামায় আর চুল পড়া কমায়,Barishal
কেরোসিন তেলের দিন দিন দাম বাড়ছে,কেরেস্তাল ত্যালের দিন দিন দাম বাড়তেয়াছে,Barishal
আমার দুইদিন ধরে সর্দি কাশি,মোর দুজ্ঞা দিন থেইক্যা ঠাণ্ডা কাশি,Barishal
এখানে থুথু ফেলা নিশেধ,এহানে ছ্যাপ হালাইন্না নিষেধ,Barishal
তেতুল খেলে রক্ত পানি হয়ে যায়,ট্যাঙ্গা খাইলে রক্ত পানি হইয়া যায়,Barishal
আমি বাজার থেকে পেয়ারা কিনে আসলাম,মুই বাজার গোনে হোবরি কিন্যা আইলাম,Barishal
দাদু নারিকেল পানি পছন্দ করে,দাদা নাহোইল পানি পছন্দ করে,Barishal
