standard_text,dialect_text,dialect
সে ছাদে অনেক গুলো কবুতর পালে,হে ছাদো বাক্কা কইতর পালে,Sylhet
আমাদের খামারে ৫০০০টির বেশি মুরগি আছে, আমরার ছাদো ৫০০০ টার বেশি মুরগি আছে,Sylhet
আমি একটি মুরগির বাচ্চা পালি,মুই এখান মুরুগির বাইচ্চা পালি,Sylhet
একটি বিড়াল ছানা পালার খুব ইচ্ছা আমার, এগুতা মেকুরর বাইচ্চা পালার খুব শখ মোর,Sylhet
আমি সাঁতার কাটবো না, মুই হাতার দিতাম নায়,Sylhet
তুমি একটা বোকা মেয়ে,তুমি এখটা আরুয়া ফুরি,Sylhet
সবাই ড্রয়িংরুমে বসছে, হখলে ড্রয়িংরুমো বইছইন,Sylhet
স্টোররুমটি নোংরা হয়ে আছে, স্টোররুমটা ময়লা অই রইছে ,Sylhet
ফ্লোর গুলি মার্বেল পাথর দিয়ে বানানো, ফ্লোর ইতা মার্বেল পাতথর দিয়া বানাইল,Sylhet
গ্রামের মানুষরা লাকড়ির চুলা ব্যবহার করে,গাউর মাইনশে লাখড়ির চুলা ব্যবহার খরইন,Sylhet
আমি দুপুরে শুধু বেগুন তরকারির ঝোল দিয়ে ভাত খেয়েছি,মুই মাদানকু খালি বেগুন তারকারির ঝুল দিয়া ভাত খাইছি,Sylhet
লাউ দিয়ে চিংড়ি মাছের ঝোল আমার খুব প্রিয় তরকারি,কদু দি  ইচা মাছর শিরা মোর খুব ফছন্দর তারকারি,Sylhet
গরমের দিনে গোসল করা ছাড়া একটি দিনও  টিকা মুশকিল ,গরমর দিনো গুছল না খরিয়া এখ দিনো টিকা মুশকিল,Sylhet
আমি গ্রামের বাড়ীতে গেলে পুকুরে গোসল করি, মুই গাউত বাড়িত গেলে পুরকিত গুছল খরি,Sylhet
আপনাকে যদি জিভে পানি এনে দেবে এমন একটি ফলের নাম বলতে বলা হয় তাহলে আপনার মনে তেঁতুলের নাম আসবেই,আফনারে যদি জিফলাত পানি আনিয়া দিবো ইলা এখান ফলর নাম খওয়ার লাগি কওয়া অয় তে আফনার মনো তেতইর নাম আইবউ,Sylhet
ছোটবেলায় বাবা মা তেতুল খেতে নিষেধ করে নাই এমন কাওকে মনে হয় না খুঁজে পাওয়া যাবে,হুরুকালো বাফ মায়  তেতই খাওয়ার লাগি নিষেধ দিছইন না ইলা খেউরে মনয় না খুজিয়া পাওয়া যাইবো,Sylhet
তেতুল খেলে বুদ্ধি কমে যায়, তেতই খাইলে আখল কমি যায়,Sylhet
তেতুল নিয়ে শুধুমাত্র আমাদের দেশে নয় সারা উপমহাদেশেই প্রচুর ভুল ধারনা আছে,তেতই লইয়া খালি আমরার দেশো নায় বরোঞ্ছ সাড়া উপমহাদেশো বাক্কা ভুল ধারণা আছে,Sylhet
এটা আমাদের বাড়ির উঠান,অখটা আমরার বাড়ির উটান,Sylhet
ছোটো বাচ্চারা গ্রামের বাড়ীর উঠানে খেলছে,হুরুুতাইন গাউর বাড়ির উটানো খেলার,Sylhet
এই শিশুটি অনেক অসুস্থ,অউ মনা ইগু বাক্কা বেমারি,Sylhet
প্রায় দেড় মাস হয়ে গেলেও শিশুটির কোনো অভিভাবকের সন্ধান পাওয়া যায়নি,প্রায় দেড় মাস অই গেলো অউ মনার বাড়ির মাইনশর খুজ পাওয়া গেলো না,Sylhet
হাসপাতালে কাঁদছে আহত শিশুটি,হাসপাতালো আধা মরা মনা ইগগে কান্দের ,Sylhet
বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার প্রয়োজন আছে?,মেগরদিনে কিতা ধারির গাছো পানি দেওয়ার দরখার আছে নি?,Sylhet
বৃষ্টি হলেও কি গাছে পানি দিতে হবে?, মেগ অইলেও কিতা গাছো পানি দেওয়া লাগবো নি?,Sylhet
অতিরিক্ত পানি পেয়ে গাছগুলো মরে যাবে না তো?, বেশ পানি পাইয়া গাছ ইগইন মরি যাইতো নায়নি?,Sylhet
"যেদিন বৃষ্টি হয়েছে, সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই",যেদিন মেগ অইছে হেদিন বারিন্দার গাছো পানি দেওয়ার দরখার নায়,Sylhet
শশা এক প্রকারের ফল, শশা এখ জাতি ফল,Sylhet
গরমের সময় শশা বেশি পাওয়া যায়,গরমর সময় শশা বেশি মিলে,Sylhet
